   Elapsed time;   ECG1
         55.812;  0.040
         55.820;  0.040
         55.828;  0.030
         55.836;  0.030
         55.844;  0.000
         55.852;  0.020
         55.859;  0.010
         55.867;  0.010
         55.875;  0.000
         55.883; -0.010
         55.891; -0.010
         55.898; -0.010
         55.906; -0.020
         55.914; -0.010
         55.922; -0.020
         55.930; -0.030
         55.938; -0.030
         55.945; -0.040
         55.953; -0.030
         55.961; -0.040
         55.969; -0.020
         55.977;  0.020
         55.984;  0.010
         55.992;  0.070
         56.000;  0.080
         56.008;  0.160
         56.016;  0.130
         56.023;  0.070
         56.031;  0.030
         56.039; -0.070
         56.047; -0.100
         56.055; -0.090
         56.062; -0.070
         56.070; -0.070
         56.078; -0.100
         56.086; -0.080
         56.094; -0.080
         56.102; -0.080
         56.109;  0.140
         56.117;  0.440
         56.125;  0.770
         56.133; -1.000
         56.141; -1.620
         56.148; -1.240
         56.156; -1.020
         56.164; -0.530
         56.172; -0.090
         56.180; -0.060
         56.188; -0.030
         56.195; -0.010
         56.203;  0.020
         56.211;  0.020
         56.219;  0.040
         56.227;  0.040
         56.234;  0.050
         56.242;  0.050
         56.250;  0.070
         56.258;  0.070
         56.266;  0.080
         56.273;  0.100
         56.281;  0.090
         56.289;  0.100
         56.297;  0.130
         56.305;  0.140
         56.312;  0.130
         56.320;  0.140
         56.328;  0.150
         56.336;  0.150
         56.344;  0.150
         56.352;  0.130
         56.359;  0.130
         56.367;  0.100
         56.375;  0.100
         56.383;  0.070
         56.391;  0.040
         56.398;  0.010
         56.406;  0.010
         56.414;  0.000
         56.422; -0.010
         56.430; -0.020
         56.438; -0.010
         56.445; -0.020
         56.453;  0.000
         56.461; -0.020
         56.469;  0.000
         56.477;  0.010
         56.484;  0.010
         56.492;  0.020
         56.500;  0.020
         56.508;  0.020
         56.516;  0.020
         56.523;  0.030
         56.531;  0.030
         56.539;  0.030
         56.547;  0.030
         56.555;  0.040
         56.562;  0.040
         56.570;  0.040
         56.578;  0.050
         56.586;  0.030
         56.594;  0.020
         56.602;  0.030
         56.609;  0.030
         56.617;  0.030
         56.625;  0.020
         56.633;  0.010
         56.641;  0.020
         56.648;  0.010
         56.656;  0.010
         56.664;  0.000
         56.672;  0.020
         56.680;  0.000
         56.688;  0.000
         56.695; -0.010
         56.703;  0.000
         56.711; -0.010
         56.719;  0.000
         56.727; -0.010
         56.734; -0.010
         56.742;  0.030
         56.750;  0.060
         56.758;  0.050
         56.766;  0.080
         56.773;  0.160
         56.781;  0.140
         56.789;  0.060
         56.797;  0.050
         56.805; -0.050
         56.812; -0.100
         56.820; -0.100
         56.828; -0.070
         56.836; -0.090
         56.844; -0.090
         56.852; -0.090
         56.859; -0.080
         56.867; -0.080
         56.875;  0.060
         56.883;  0.400
         56.891;  0.710
         56.898; -0.910
         56.906; -1.770
         56.914; -1.520
         56.922; -1.190
         56.930; -0.540
         56.938; -0.150
         56.945; -0.020
         56.953;  0.010
         56.961;  0.020
         56.969;  0.070
         56.977;  0.080
         56.984;  0.080
         56.992;  0.110
         57.000;  0.130
         57.008;  0.130
         57.016;  0.150
         57.023;  0.170
         57.031;  0.160
         57.039;  0.190
         57.047;  0.210
         57.055;  0.210
         57.062;  0.250
         57.070;  0.260
         57.078;  0.290
         57.086;  0.310
         57.094;  0.300
         57.102;  0.320
         57.109;  0.310
         57.117;  0.300
         57.125;  0.280
         57.133;  0.270
         57.141;  0.240
         57.148;  0.180
         57.156;  0.160
         57.164;  0.100
         57.172;  0.090
         57.180;  0.060
         57.188;  0.080
         57.195;  0.070
         57.203;  0.070
         57.211;  0.060
         57.219;  0.070
         57.227;  0.080
         57.234;  0.080
         57.242;  0.080
         57.250;  0.080
         57.258;  0.080
         57.266;  0.080
         57.273;  0.090
         57.281;  0.080
         57.289;  0.100
         57.297;  0.100
         57.305;  0.130
         57.312;  0.100
         57.320;  0.100
         57.328;  0.100
         57.336;  0.110
         57.344;  0.100
         57.352;  0.100
         57.359;  0.090
         57.367;  0.080
         57.375;  0.070
         57.383;  0.060
         57.391;  0.070
         57.398;  0.060
         57.406;  0.050
         57.414;  0.050
         57.422;  0.040
         57.430;  0.040
         57.438;  0.050
         57.445;  0.040
         57.453;  0.020
         57.461;  0.030
         57.469;  0.020
         57.477;  0.020
         57.484;  0.020
         57.492;  0.020
         57.500;  0.020
         57.508;  0.010
         57.516;  0.040
         57.523;  0.090
         57.531;  0.050
         57.539;  0.130
         57.547;  0.120
         57.555;  0.210
         57.562;  0.090
         57.570;  0.060
         57.578; -0.010
         57.586; -0.100
         57.594; -0.100
         57.602; -0.080
         57.609; -0.070
         57.617; -0.060
         57.625; -0.080
         57.633; -0.070
         57.641; -0.070
         57.648; -0.050
         57.656;  0.270
         57.664;  0.490
         57.672;  0.500
         57.680; -1.790
         57.688; -1.980
         57.695; -1.160
         57.703; -0.900
         57.711; -0.360
         57.719; -0.010
         57.727; -0.010
         57.734;  0.010
         57.742;  0.040
         57.750;  0.070
         57.758;  0.070
         57.766;  0.090
         57.773;  0.110
         57.781;  0.100
         57.789;  0.110
         57.797;  0.140
         57.805;  0.140
         57.812;  0.160
         57.820;  0.170
         57.828;  0.170
         57.836;  0.200
         57.844;  0.200
         57.852;  0.230
         57.859;  0.250
         57.867;  0.260
         57.875;  0.250
         57.883;  0.260
         57.891;  0.260
         57.898;  0.220
         57.906;  0.230
         57.914;  0.190
         57.922;  0.170
         57.930;  0.130
         57.938;  0.090
         57.945;  0.060
         57.953;  0.030
         57.961;  0.020
         57.969;  0.010
         57.977;  0.020
         57.984;  0.010
         57.992;  0.040
         58.000;  0.040
         58.008;  0.040
         58.016;  0.040
         58.023;  0.040
         58.031;  0.050
         58.039;  0.040
         58.047;  0.060
         58.055;  0.060
         58.062;  0.050
         58.070;  0.060
         58.078;  0.080
         58.086;  0.070
         58.094;  0.090
         58.102;  0.090
         58.109;  0.100
         58.117;  0.090
         58.125;  0.080
         58.133;  0.090
         58.141;  0.080
         58.148;  0.070
         58.156;  0.080
         58.164;  0.070
         58.172;  0.060
         58.180;  0.040
         58.188;  0.050
         58.195;  0.040
         58.203;  0.030
         58.211;  0.030
         58.219;  0.020
         58.227;  0.020
         58.234;  0.010
         58.242;  0.020
         58.250;  0.010
         58.258;  0.020
         58.266; -0.010
         58.273;  0.020
         58.281;  0.000
         58.289;  0.000
         58.297;  0.010
         58.305;  0.010
         58.312;  0.000
         58.320; -0.010
         58.328;  0.050
         58.336;  0.060
         58.344;  0.030
         58.352;  0.110
         58.359;  0.130
         58.367;  0.160
         58.375;  0.060
         58.383;  0.010
         58.391; -0.040
         58.398; -0.130
         58.406; -0.110
         58.414; -0.110
         58.422; -0.100
         58.430; -0.090
         58.438; -0.100
         58.445; -0.090
         58.453; -0.100
         58.461; -0.080
         58.469;  0.310
         58.477;  0.510
         58.484; -0.180
         58.492; -1.860
         58.500; -1.860
         58.508; -1.180
         58.516; -0.660
         58.523; -0.270
         58.531; -0.020
         58.539; -0.040
         58.547;  0.010
         58.555;  0.030
         58.562;  0.040
         58.570;  0.060
         58.578;  0.070
         58.586;  0.080
         58.594;  0.090
         58.602;  0.100
         58.609;  0.120
         58.617;  0.120
         58.625;  0.130
         58.633;  0.150
         58.641;  0.170
         58.648;  0.160
         58.656;  0.190
         58.664;  0.220
         58.672;  0.220
         58.680;  0.240
         58.688;  0.240
         58.695;  0.240
         58.703;  0.230
         58.711;  0.230
         58.719;  0.210
         58.727;  0.200
         58.734;  0.170
         58.742;  0.140
         58.750;  0.090
         58.758;  0.060
         58.766;  0.040
         58.773;  0.040
         58.781;  0.020
         58.789;  0.020
         58.797;  0.040
         58.805;  0.050
         58.812;  0.050
         58.820;  0.050
         58.828;  0.050
         58.836;  0.040
         58.844;  0.030
         58.852;  0.050
         58.859;  0.040
         58.867;  0.040
         58.875;  0.050
         58.883;  0.050
         58.891;  0.050
         58.898;  0.050
         58.906;  0.070
         58.914;  0.040
         58.922;  0.060
         58.930;  0.050
         58.938;  0.050
         58.945;  0.040
         58.953;  0.030
         58.961;  0.050
         58.969;  0.030
         58.977;  0.030
         58.984;  0.030
         58.992;  0.030
         59.000;  0.010
         59.008; -0.030
         59.016;  0.010
         59.023; -0.010
         59.031; -0.030
         59.039; -0.010
         59.047; -0.020
         59.055; -0.030
         59.062; -0.020
         59.070; -0.040
         59.078; -0.020
         59.086; -0.030
         59.094; -0.030
         59.102; -0.040
         59.109; -0.010
         59.117;  0.020
         59.125; -0.020
         59.133;  0.060
         59.141;  0.050
         59.148;  0.140
         59.156;  0.080
         59.164;  0.030
         59.172; -0.040
         59.180; -0.120
         59.188; -0.130
         59.195; -0.140
         59.203; -0.110
         59.211; -0.100
         59.219; -0.120
         59.227; -0.120
         59.234; -0.110
         59.242; -0.110
         59.250;  0.170
         59.258;  0.480
         59.266;  0.670
         59.273; -1.480
         59.281; -1.730
         59.289; -1.170
         59.297; -0.910
         59.305; -0.470
         59.312; -0.080
         59.320; -0.090
         59.328; -0.050
         59.336; -0.020
         59.344;  0.000
         59.352;  0.020
         59.359;  0.030
         59.367;  0.010
         59.375;  0.050
         59.383;  0.060
         59.391;  0.060
         59.398;  0.070
         59.406;  0.080
         59.414;  0.080
         59.422;  0.100
         59.430;  0.110
         59.438;  0.120
         59.445;  0.110
         59.453;  0.130
         59.461;  0.140
         59.469;  0.140
         59.477;  0.150
         59.484;  0.130
         59.492;  0.130
         59.500;  0.120
         59.508;  0.120
         59.516;  0.090
         59.523;  0.060
         59.531;  0.030
